No,Tensile Strength,Warp/Weft Count,Yarn Height,Yarn Width,Thickness,Global density,Area_density(g/m^2),Filament Count,Weave,E1,E2,E3,Poisson's ratio 12,Poisson's ratio 21,Poisson's ratio 13,Poisson's ratio 31,Poisson's ratio 23,Poisson's ratio 32,Shear modulus 12,Shear modulus 13,Shear modulus 23
2529,0.48861,2.016101357,0.199840595,3.923126838,0.399681189,1.4564,326.08,12000,Plain,62.642,62.642,18.992,0.080413,0.080413,0.52415,0.15891,0.52415,0.15891,5.2383,5.0473,5.0473
2530,0.48522,3.437280106,0.304216422,2.577112683,0.608432844,1.4883,558.12,12000,Plain,68.826,68.826,22.026,0.080081,0.080081,0.52676,0.16858,0.52676,0.16858,6.3549,6.4971,6.4971
2531,0.46330,1.905633141,0.234764095,3.339522590,0.469528191,1.4063,308.24,12000,Plain,50.634,50.634,15.088,0.07999,0.07999,0.54168,0.16141,0.54168,0.16141,4.0008,3.8913,3.8913
2532,0.49657,2.373785071,0.209678824,3.739051873,0.419357648,1.4878,384.07,12000,Plain,70.435,70.435,22.269,0.083183,0.083183,0.51313,0.16223,0.51313,0.16223,6.3385,6.1199,6.1199
2533,0.48637,3.186037230,0.272598225,2.876027531,0.545196450,1.4978,516.61,12000,Plain,72.055,72.055,23.334,0.082733,0.082733,0.51712,0.16746,0.51712,0.16746,6.7636,6.7509,6.7509
2939,0.49082,9.834044009,0.083258100,0.784708438,0.166516199,1.4505,132.72,1000,Twill,60.595,60.595,18.358,0.078788,0.078788,0.53206,0.16119,0.53206,0.16119,5.0638,5.0048,5.0048
2940,0.48599,10.440648987,0.088898273,0.734922410,0.177796547,1.4492,140.98,1000,Twill,59.998,59.998,18.203,0.078244,0.078244,0.53488,0.16228,0.53488,0.16228,5.0271,5.0196,5.0196
2941,0.46841,9.000228750,0.087517077,0.746520970,0.175034154,1.4181,121.44,1000,Twill,52.928,52.928,15.818,0.078612,0.078612,0.5424,0.1621,0.5424,0.1621,4.2483,4.2056,4.2056
2942,0.48059,9.604665145,0.087626321,0.745590282,0.175252642,1.4325,129.63,1000,Twill,56.209,56.209,16.864,0.07823,0.07823,0.53881,0.16165,0.53881,0.16165,4.5847,4.5516,4.5516
2943,0.48206,9.293511782,0.084694790,0.771397309,0.169389581,1.4327,125.40,1000,Twill,56.381,56.381,16.898,0.078457,0.078457,0.53765,0.16114,0.53765,0.16114,4.5896,4.5348,4.5348
2944,0.48319,9.184677190,0.082107645,0.795703412,0.164215290,1.4372,123.91,1000,Twill,57.522,57.522,17.262,0.078642,0.078642,0.53549,0.1607,0.53549,0.1607,4.7026,4.631,4.631
2945,0.48534,9.372520423,0.080414751,0.812454589,0.160829502,1.4471,126.45,1000,Twill,59.918,59.918,18.086,0.078918,0.078918,0.532,0.16059,0.532,0.16059,4.9682,4.8859,4.8859
2946,0.48410,9.691121454,0.083218288,0.785083843,0.166436576,1.4470,130.78,1000,Twill,59.766,59.766,18.055,0.078692,0.078692,0.53309,0.16105,0.53309,0.16105,4.964,4.9034,4.9034
2947,0.48827,9.793534948,0.080371127,0.812895577,0.160742253,1.4584,132.15,1000,Twill,62.598,62.598,19.085,0.079361,0.079361,0.52852,0.16114,0.52852,0.16114,5.298,5.2164,5.2164
2948,0.48065,10.077633468,0.086938554,0.751488612,0.173877108,1.4459,136.04,1000,Twill,59.339,59.339,17.939,0.078349,0.078349,0.53491,0.16171,0.53491,0.16171,4.9347,4.9055,4.9055
2949,0.47967,9.838389029,0.086703500,0.753525903,0.173407001,1.4407,132.79,1000,Twill,58.142,58.142,17.513,0.078297,0.078297,0.53626,0.16152,0.53626,0.16152,4.7941,4.7592,4.7592
2950,0.49152,10.370439001,0.084304718,0.774966515,0.168609436,1.4610,140.00,1000,Twill,63.015,63.015,19.293,0.079151,0.079151,0.52935,0.16207,0.52935,0.16207,5.3776,5.3333,5.3333
2951,0.47927,9.408904499,0.087677890,0.745151754,0.175355780,1.4276,126.98,1000,Twill,55.088,55.088,16.497,0.078301,0.078301,0.5401,0.16174,0.5401,0.16174,4.4663,4.4304,4.4304
2952,0.49331,10.756234873,0.085360085,0.765385055,0.170720170,1.4674,145.25,1000,Twill,64.484,64.484,19.902,0.079448,0.079448,0.52784,0.16291,0.52784,0.16291,5.5854,5.5568,5.5568
2953,0.48683,9.054775186,0.080398599,0.812617806,0.160797199,1.4387,122.15,1000,Twill,57.956,57.956,17.398,0.078775,0.078775,0.53446,0.16044,0.53446,0.16044,4.7436,4.6606,4.6606
2954,0.48940,10.340935020,0.081347931,0.803134541,0.162695862,1.4696,139.58,1000,Twill,65.253,65.253,20.162,0.080003,0.080003,0.52529,0.1623,0.52529,0.1623,5.6612,5.5907,5.5907
2955,0.48982,9.834609605,0.081934164,0.797388173,0.163868328,1.4545,132.72,1000,Twill,61.613,61.613,18.724,0.079052,0.079052,0.53031,0.16116,0.53031,0.16116,5.1819,5.1127,5.1127
2956,0.48540,10.117379657,0.083356638,0.783780811,0.166713276,1.4574,136.56,1000,Twill,62.231,62.231,18.976,0.079055,0.079055,0.53002,0.16161,0.53002,0.16161,5.269,5.2138,5.2138
2957,0.48893,9.280773877,0.080523129,0.811361081,0.161046259,1.4443,125.21,1000,Twill,59.265,59.265,17.854,0.078845,0.078845,0.53287,0.16053,0.53287,0.16053,4.8924,4.8107,4.8107
2958,0.47938,9.396202978,0.086051168,0.759238195,0.172102336,1.4316,126.80,1000,Twill,56.068,56.068,16.804,0.078364,0.078364,0.53845,0.16138,0.53845,0.16138,4.5621,4.5166,4.5166
2959,0.48771,10.601489137,0.085120610,0.767538357,0.170241221,1.4643,143.14,1000,Twill,63.753,63.753,19.6,0.079267,0.079267,0.5287,0.16254,0.5287,0.16254,5.4827,5.449,5.449
2960,0.48673,10.936523151,0.086174610,0.758150611,0.172349220,1.4693,147.70,1000,Twill,64.898,64.898,20.088,0.079507,0.079507,0.52763,0.16332,0.52763,0.16332,5.651,5.6334,5.6334
2961,0.48332,9.626848356,0.084323556,0.774793385,0.168647112,1.4421,129.91,1000,Twill,58.584,58.584,17.645,0.07851,0.07851,0.53491,0.16111,0.53491,0.16111,4.832,4.7783,4.7783
2962,0.48587,10.384645231,0.088477005,0.738421622,0.176954009,1.4490,140.22,1000,Twill,59.984,59.984,18.192,0.078279,0.078279,0.53473,0.16217,0.53473,0.16217,5.0224,5.0105,5.0105
2963,0.48849,10.752778305,0.084540591,0.772804317,0.169081181,1.4699,145.19,1000,Twill,65.131,65.131,20.158,0.079714,0.079714,0.52666,0.163,0.52666,0.163,5.6695,5.6334,5.6334
2964,0.48803,10.789213327,0.080154035,0.815097246,0.160308070,1.4856,145.66,1000,Twill,69.225,69.225,21.891,0.081687,0.081687,0.51928,0.16422,0.51928,0.16422,6.2465,6.1664,6.1664
2965,0.47020,9.170088423,0.088730681,0.736310510,0.177461363,1.4192,123.74,1000,Twill,53.13,53.13,15.887,0.078481,0.078481,0.54256,0.16224,0.54256,0.16224,4.2727,4.2385,4.2385
2966,0.47741,9.078109566,0.086562015,0.754757534,0.173124031,1.4224,122.49,1000,Twill,53.945,53.945,16.126,0.078519,0.078519,0.54101,0.16173,0.54101,0.16173,4.3451,4.2986,4.2986
2967,0.47293,9.339660839,0.088230030,0.740488619,0.176460061,1.4245,126.04,1000,Twill,54.36,54.36,16.268,0.078334,0.078334,0.54108,0.16193,0.54108,0.16193,4.3938,4.3599,4.3599
2968,0.48740,10.756285007,0.089517757,0.729836577,0.179035514,1.4550,145.28,1000,Twill,61.308,61.308,18.704,0.078365,0.078365,0.53357,0.16278,0.53357,0.16278,5.1959,5.2016,5.2016
2969,0.48471,9.196693668,0.080509124,0.811502228,0.161018248,1.4422,124.07,1000,Twill,58.753,58.753,17.674,0.078807,0.078807,0.53351,0.16049,0.53351,0.16049,4.8337,4.7517,4.7517
2970,0.48762,9.842215250,0.082350719,0.793354744,0.164701437,1.4535,132.82,1000,Twill,61.336,61.336,18.625,0.078972,0.078972,0.53081,0.16118,0.53081,0.16118,5.1498,5.084,5.084
2971,0.49074,10.915779060,0.080633434,0.810251154,0.161266869,1.4872,147.38,1000,Twill,69.608,69.608,22.08,0.081842,0.081842,0.5189,0.16459,0.5189,0.16459,6.3129,6.2388,6.2388
2972,0.48705,10.066330570,0.084216579,0.775777575,0.168433158,1.4535,135.87,1000,Twill,61.264,61.264,18.617,0.078813,0.078813,0.53155,0.16153,0.53155,0.16153,5.1519,5.1026,5.1026
2973,0.48491,10.383754228,0.088638291,0.737077986,0.177276583,1.4486,140.21,1000,Twill,59.865,59.865,18.15,0.078252,0.078252,0.53494,0.16219,0.53494,0.16219,5.009,4.9983,4.9983
2974,0.48672,9.631031262,0.080816240,0.808418376,0.161632480,1.4527,129.95,1000,Twill,61.222,61.222,18.567,0.079069,0.079069,0.53045,0.16087,0.53045,0.16087,5.1274,5.0486,5.0486
2975,0.48903,10.373001855,0.084731120,0.771066566,0.169462239,1.4597,140.04,1000,Twill,62.697,62.697,19.174,0.079043,0.079043,0.52992,0.16206,0.52992,0.16206,5.3387,5.298,5.298
2976,0.49562,10.669251344,0.081255431,0.804048818,0.162510862,1.4786,144.04,1000,Twill,67.431,67.431,21.096,0.080808,0.080808,0.52224,0.16339,0.52224,0.16339,5.9778,5.9087,5.9087
2977,0.46905,9.036576555,0.087728856,0.744718856,0.175457712,1.4184,121.93,1000,Twill,53,53,15.841,0.078584,0.078584,0.54239,0.16211,0.54239,0.16211,4.2562,4.215,4.215
2978,0.48237,10.500288630,0.088414222,0.738945977,0.176828443,1.4520,141.79,1000,Twill,60.676,60.676,18.448,0.078368,0.078368,0.53388,0.16233,0.53388,0.16233,5.1074,5.098,5.098
2979,0.49497,10.977722178,0.080432909,0.812271169,0.160865819,1.4896,148.22,1000,Twill,70.209,70.209,22.361,0.082164,0.082164,0.51794,0.16496,0.51794,0.16496,6.4092,6.3332,6.3332
2980,0.49396,10.496331309,0.084864407,0.769855530,0.169728815,1.4624,141.71,1000,Twill,63.328,63.328,19.425,0.079179,0.079179,0.52915,0.16231,0.52915,0.16231,5.4234,5.3857,5.3857
2981,0.48268,9.560887984,0.082394110,0.792936934,0.164788221,1.4461,129.01,1000,Twill,59.59,59.59,17.985,0.078737,0.078737,0.53304,0.16087,0.53304,0.16087,4.939,4.8715,4.8715
2982,0.48858,10.578558657,0.089524738,0.729779667,0.179049476,1.4508,142.86,1000,Twill,60.319,60.319,18.33,0.078222,0.078222,0.53476,0.16251,0.53476,0.16251,5.0714,5.0722,5.0722
2983,0.46821,9.206452013,0.089438926,0.730479849,0.178877853,1.4183,124.24,1000,Twill,52.905,52.905,15.823,0.078465,0.078465,0.54303,0.16241,0.54303,0.16241,4.2536,4.2235,4.2235
2984,0.48562,9.895787052,0.086139340,0.758461039,0.172278680,1.4437,133.57,1000,Twill,58.863,58.863,17.761,0.078381,0.078381,0.5352,0.16148,0.5352,0.16148,4.874,4.8362,4.8362
2985,0.48882,10.817191006,0.089734874,0.728070709,0.179469748,1.4559,146.11,1000,Twill,61.487,61.487,18.776,0.078376,0.078376,0.53344,0.1629,0.53344,0.1629,5.2209,5.23,5.23
2986,0.48656,9.587228297,0.083448613,0.782916943,0.166897227,1.4436,129.37,1000,Twill,58.977,58.977,17.776,0.078604,0.078604,0.53414,0.16099,0.53414,0.16099,4.8728,4.8128,4.8128
2987,0.48009,9.575550677,0.088978507,0.734259715,0.177957014,1.4283,129.24,1000,Twill,55.183,55.183,16.538,0.078186,0.078186,0.54043,0.16197,0.54043,0.16197,4.4823,4.4566,4.4566
2988,0.48241,9.260057144,0.084345950,0.774587678,0.168691899,1.4328,124.94,1000,Twill,56.422,56.422,16.909,0.078482,0.078482,0.5375,0.16108,0.5375,0.16108,4.5924,4.5352,4.5352
2989,0.48282,9.038733916,0.082358146,0.793283193,0.164716293,1.4327,121.94,1000,Twill,56.47,56.47,16.911,0.078629,0.078629,0.53684,0.16077,0.53684,0.16077,4.5896,4.5189,4.5189
2990,0.48826,10.357671066,0.089408280,0.730730237,0.178816559,1.4458,139.86,1000,Twill,59.184,59.184,17.912,0.078122,0.078122,0.53605,0.16224,0.53605,0.16224,4.9323,4.9264,4.9264
2991,0.47627,9.423256232,0.086842181,0.752322580,0.173684361,1.4301,127.17,1000,Twill,55.704,55.704,16.691,0.078321,0.078321,0.53912,0.16154,0.53912,0.16154,4.5271,4.4866,4.4866
2992,0.49190,9.531093319,0.080649116,0.810093609,0.161298232,1.4506,128.60,1000,Twill,60.728,60.728,18.383,0.079005,0.079005,0.53104,0.16075,0.53104,0.16075,5.0662,4.9858,4.9858
2993,0.48381,9.983146319,0.088704249,0.736529923,0.177408497,1.4388,134.77,1000,Twill,57.597,57.597,17.344,0.078114,0.078114,0.53762,0.16189,0.53762,0.16189,4.7436,4.7244,4.7244
2994,0.47634,9.106725090,0.087013803,0.750838730,0.174027606,1.4219,122.88,1000,Twill,53.824,53.824,16.091,0.078502,0.078502,0.54129,0.16182,0.54129,0.16182,4.3348,4.2911,4.2911
2995,0.48910,10.148235211,0.086049269,0.759254951,0.172098537,1.4502,136.99,1000,Twill,60.383,60.383,18.31,0.078535,0.078535,0.53331,0.16171,0.53331,0.16171,5.0548,5.0204,5.0204
2996,0.47563,9.293457150,0.087323749,0.748173711,0.174647498,1.4257,125.41,1000,Twill,54.67,54.67,16.361,0.078372,0.078372,0.54045,0.16173,0.54045,0.16173,4.4216,4.382,4.382
2997,0.49340,10.178611074,0.082534390,0.791589215,0.165068781,1.4616,137.39,1000,Twill,63.257,63.257,19.367,0.079349,0.079349,0.52839,0.16177,0.52839,0.16177,5.3972,5.3358,5.3358
2998,0.49191,10.399516720,0.086004890,0.759646733,0.172009779,1.4565,140.41,1000,Twill,61.876,61.876,18.872,0.078771,0.078771,0.53145,0.16209,0.53145,0.16209,5.2415,5.2115,5.2115
2999,0.47498,9.204668858,0.088146192,0.741192920,0.176292384,1.4214,124.21,1000,Twill,53.67,53.67,16.051,0.078435,0.078435,0.54181,0.16204,0.54181,0.16204,4.324,4.2875,4.2875
3000,0.48890,9.828111976,0.080541137,0.811179679,0.161082273,1.4588,132.62,1000,Twill,62.679,62.679,19.118,0.079366,0.079366,0.52847,0.16119,0.52847,0.16119,5.3094,5.2292,5.2292
3001,0.49195,10.388800315,0.081305107,0.803557562,0.162610213,1.4710,140.23,1000,Twill,65.594,65.594,20.304,0.080119,0.080119,0.52481,0.16245,0.52481,0.16245,5.709,5.6384,5.6384
3002,0.47819,9.828358539,0.088424458,0.738860432,0.176848916,1.4358,132.67,1000,Twill,56.928,56.928,17.112,0.078143,0.078143,0.53828,0.1618,0.53828,0.1618,4.6672,4.6429,4.6429
3003,0.47245,9.099906918,0.086183459,0.758072771,0.172366917,1.4239,122.78,1000,Twill,54.305,54.305,16.237,0.078502,0.078502,0.5405,0.16161,0.5405,0.16161,4.3798,4.3315,4.3315
3004,0.48987,10.071792812,0.085312878,0.765808572,0.170625756,1.4504,135.95,1000,Twill,60.478,60.478,18.336,0.078608,0.078608,0.53293,0.16158,0.53293,0.16158,5.0617,5.0207,5.0207
3005,0.49128,10.327589290,0.082482907,0.792083299,0.164965815,1.4656,139.41,1000,Twill,64.22,64.22,19.752,0.079605,0.079605,0.52709,0.16212,0.52709,0.16212,5.5263,5.4658,5.4658
3006,0.49302,10.029778224,0.082950786,0.787615605,0.165901572,1.4564,135.37,1000,Twill,62.015,62.015,18.888,0.079045,0.079045,0.53015,0.16147,0.53015,0.16147,5.2388,5.1795,5.1795
3007,0.48855,10.889189512,0.088726862,0.736342209,0.177453723,1.4605,147.08,1000,Twill,62.635,62.635,19.209,0.07869,0.07869,0.5316,0.16303,0.5316,0.16303,5.3626,5.3658,5.3658
3008,0.49211,10.173110081,0.084216659,0.775776834,0.168433319,1.4562,137.32,1000,Twill,61.901,61.901,18.859,0.078922,0.078922,0.53075,0.1617,0.53075,0.1617,5.2323,5.1846,5.1846
3009,0.49595,10.806803831,0.080644303,0.810141960,0.161288605,1.4843,145.90,1000,Twill,68.882,68.882,21.741,0.081489,0.081489,0.51996,0.16412,0.51996,0.16412,6.1966,6.1221,6.1221
3010,0.47395,9.274949408,0.088969851,0.734331156,0.177939701,1.4211,125.17,1000,Twill,53.554,53.554,16.02,0.078386,0.078386,0.5422,0.1622,0.5422,0.1622,4.3158,4.2848,4.2848
3011,0.48840,9.278552695,0.082033808,0.796419606,0.164067617,1.4398,125.18,1000,Twill,58.143,58.143,17.473,0.078665,0.078665,0.53471,0.16069,0.53471,0.16069,4.7712,4.6995,4.6995
3012,0.48837,10.614782577,0.088262275,0.740218095,0.176524551,1.4552,143.34,1000,Twill,61.431,61.431,18.732,0.078498,0.078498,0.5329,0.1625,0.5329,0.1625,5.2016,5.1938,5.1938
3013,0.48298,9.795353674,0.088817706,0.735589063,0.177635412,1.4339,132.22,1000,Twill,56.489,56.489,16.968,0.07812,0.07812,0.53892,0.16187,0.53892,0.16187,4.6211,4.5986,4.5986
3014,0.48291,9.330708394,0.084867507,0.769827409,0.169735015,1.4331,125.90,1000,Twill,56.48,56.48,16.932,0.078441,0.078441,0.53759,0.16116,0.53759,0.16116,4.601,4.5476,4.5476
3015,0.49395,10.855017161,0.085984647,0.759825570,0.171969294,1.4679,146.59,1000,Twill,64.568,64.568,19.947,0.079422,0.079422,0.52798,0.16311,0.52798,0.16311,5.6027,5.5817,5.5817
3016,0.48110,9.695531719,0.085272675,0.766169628,0.170545349,1.4411,130.85,1000,Twill,58.316,58.316,17.56,0.078421,0.078421,0.53555,0.16126,0.53555,0.16126,4.8062,4.7597,4.7597
3017,0.48584,10.501624206,0.086248213,0.757503618,0.172496426,1.4583,141.79,1000,Twill,62.287,62.287,19.034,0.078831,0.078831,0.53102,0.16228,0.53102,0.16228,5.2964,5.2703,5.2703
3018,0.48850,10.451995971,0.088550417,0.737809435,0.177100834,1.4505,141.13,1000,Twill,60.308,60.308,18.313,0.078311,0.078311,0.53437,0.16226,0.53437,0.16226,5.0627,5.0529,5.0529
3019,0.49002,10.766612182,0.082821394,0.788846092,0.165642789,1.4758,145.37,1000,Twill,66.67,66.67,20.788,0.080389,0.080389,0.5239,0.16335,0.5239,0.16335,5.8776,5.8253,5.8253
3020,0.48648,10.247344414,0.088837555,0.735424712,0.177675110,1.4447,138.36,1000,Twill,58.967,58.967,17.827,0.078158,0.078158,0.53608,0.16207,0.53608,0.16207,4.9028,4.8903,4.8903
3021,0.48927,10.501884868,0.085676903,0.762554794,0.171353807,1.4601,141.79,1000,Twill,62.727,62.727,19.198,0.078971,0.078971,0.53024,0.16229,0.53024,0.16229,5.3497,5.3189,5.3189
3022,0.48795,9.697796684,0.081151030,0.805083226,0.162302061,1.4534,130.86,1000,Twill,61.377,61.377,18.628,0.07907,0.07907,0.53036,0.16097,0.53036,0.16097,5.1483,5.0723,5.0723
3023,0.48239,9.539855784,0.082270012,0.794133026,0.164540023,1.4459,128.73,1000,Twill,59.554,59.554,17.971,0.078743,0.078743,0.53304,0.16085,0.53304,0.16085,4.9343,4.8658,4.8658
3024,0.49124,10.791772436,0.085959824,0.760044989,0.171919648,1.4664,145.73,1000,Twill,64.214,64.214,19.801,0.079322,0.079322,0.52844,0.16295,0.52844,0.16295,5.5531,5.5305,5.5305
3025,0.48804,9.856182380,0.082394462,0.792933547,0.164788925,1.4537,133.01,1000,Twill,61.388,61.388,18.644,0.078977,0.078977,0.53076,0.1612,0.53076,0.1612,5.1565,5.0911,5.0911
3026,0.48689,10.929680094,0.081314157,0.803468130,0.162628313,1.4852,147.58,1000,Twill,69.062,69.062,21.837,0.081526,0.081526,0.51995,0.16441,0.51995,0.16441,6.2317,6.1654,6.1654
3027,0.48702,10.326882996,0.081618477,0.800472339,0.163236954,1.4684,139.39,1000,Twill,64.935,64.935,20.034,0.079882,0.079882,0.52582,0.16222,0.52582,0.16222,5.6187,5.5506,5.5506
3028,0.48852,10.243391440,0.088448725,0.738657716,0.176897450,1.4457,138.30,1000,Twill,59.215,59.215,17.912,0.07821,0.07821,0.53563,0.16202,0.53563,0.16202,4.9296,4.9142,4.9142
3029,0.47972,9.229491946,0.086021837,0.759497076,0.172043673,1.4275,124.54,1000,Twill,55.141,55.141,16.502,0.078428,0.078428,0.5395,0.16146,0.5395,0.16146,4.4646,4.4169,4.4169
3030,0.48371,10.898978517,0.089635671,0.728876492,0.179271342,1.4581,147.22,1000,Twill,62.014,62.014,18.979,0.07848,0.07848,0.53276,0.16305,0.53276,0.16305,5.2885,5.2993,5.2993
3031,0.48369,9.899824267,0.083456792,0.782840218,0.166913584,1.4516,133.61,1000,Twill,60.842,60.842,18.451,0.078808,0.078808,0.53182,0.16128,0.53182,0.16128,5.095,5.0381,5.0381
3032,0.49005,10.156779229,0.085956251,0.760076581,0.171912502,1.4507,137.11,1000,Twill,60.5,60.5,18.352,0.078558,0.078558,0.53314,0.16172,0.53314,0.16172,5.0686,5.0337,5.0337
3033,0.48271,9.816273606,0.085989853,0.759779569,0.171979706,1.4421,132.49,1000,Twill,58.51,58.51,17.635,0.078373,0.078373,0.53557,0.16142,0.53557,0.16142,4.8323,4.7923,4.7923
3034,0.48257,9.474053960,0.086157043,0.758305197,0.172314086,1.4332,127.85,1000,Twill,56.441,56.441,16.929,0.078341,0.078341,0.53805,0.16138,0.53805,0.16138,4.6026,4.5587,4.5587
3035,0.48596,10.806759041,0.080591772,0.810670018,0.161183544,1.4845,145.90,1000,Twill,68.93,68.93,21.763,0.081516,0.081516,0.51987,0.16413,0.51987,0.16413,6.2038,6.1287,6.1287
3036,0.48063,10.147358973,0.087503172,0.746639601,0.175006344,1.4460,136.99,1000,Twill,59.337,59.337,17.945,0.078301,0.078301,0.53513,0.16183,0.53513,0.16183,4.9379,4.914,4.914
3037,0.48817,10.234289827,0.085346791,0.765504278,0.170693581,1.4544,138.16,1000,Twill,61.405,61.405,18.684,0.078741,0.078741,0.53179,0.16181,0.53179,0.16181,5.177,5.139,5.139
3038,0.49009,9.653289804,0.081925560,0.797471914,0.163851120,1.4499,130.26,1000,Twill,60.505,60.505,18.312,0.078879,0.078879,0.53173,0.16093,0.53173,0.16093,5.0457,4.9753,4.9753
3935,0.49234,5.834044009,0.139661448,1.403393722,0.279322897,1.4658,236.21,3000,Twill,64.358,64.358,19.785,0.079786,0.079786,0.52625,0.16178,0.52625,0.16178,5.5323,5.454,5.454
3936,0.48137,6.440648987,0.165042230,1.187574838,0.330084461,1.4486,261.12,3000,Twill,59.428,59.428,18.09,0.07758,0.07758,0.53835,0.16388,0.53835,0.16388,5.0102,5.0728,5.0728
3937,0.47023,5.604665145,0.159318444,1.230240484,0.318636889,1.4239,226.98,3000,Twill,54.05,54.05,16.2,0.078055,0.078055,0.54272,0.16266,0.54272,0.16266,4.3798,4.3736,4.3736
3938,0.47774,5.293511782,0.146126556,1.341303080,0.292253113,1.4304,214.26,3000,Twill,55.876,55.876,16.729,0.078504,0.078504,0.53814,0.16112,0.53814,0.16112,4.5345,4.4767,4.4767
3939,0.49134,5.184677190,0.134484403,1.457418081,0.268968805,1.4451,209.80,3000,Twill,59.556,59.556,17.937,0.079072,0.079072,0.53167,0.16013,0.53167,0.16013,4.9143,4.8128,4.8128
3940,0.49137,5.372520423,0.126866379,1.544932568,0.253732757,1.4693,217.40,3000,Twill,65.516,65.516,20.184,0.080651,0.080651,0.52239,0.16094,0.52239,0.16094,5.6494,5.5079,5.5079
3941,0.49041,5.691121454,0.139482296,1.405196255,0.278964592,1.4596,230.40,3000,Twill,62.873,62.873,19.193,0.079411,0.079411,0.52821,0.16125,0.52821,0.16125,5.3344,5.2542,5.2542
3942,0.48939,5.793534948,0.126670070,1.547326848,0.253340140,1.4909,234.50,3000,Twill,70.927,70.927,22.587,0.083026,0.083026,0.51442,0.16382,0.51442,0.16382,6.4649,6.3081,6.3081
3943,0.48249,6.077633468,0.156223494,1.254612834,0.312446987,1.4477,246.23,3000,Twill,59.566,59.566,18.061,0.078084,0.078084,0.53592,0.1625,0.53592,0.1625,4.984,4.9881,4.9881
3944,0.48484,5.838389029,0.155165751,1.263165345,0.310331503,1.4395,236.48,3000,Twill,57.719,57.719,17.395,0.078039,0.078039,0.53781,0.16209,0.53781,0.16209,4.7628,4.7521,4.7521
3945,0.48873,6.370439001,0.144371230,1.357611206,0.288742460,1.4809,258.09,3000,Twill,67.879,67.879,21.334,0.080837,0.080837,0.52243,0.16419,0.52243,0.16419,6.066,6.0229,6.0229
3946,0.46987,5.408904499,0.159550504,1.228451149,0.319101008,1.4157,219.02,3000,Twill,52.208,52.208,15.629,0.078384,0.078384,0.54464,0.16305,0.54464,0.16305,4.1971,4.1836,4.1836
3947,0.49043,6.756234873,0.149120382,1.314374313,0.298240765,1.4886,273.88,3000,Twill,69.564,69.564,22.181,0.081424,0.081424,0.52119,0.16619,0.52119,0.16619,6.3688,6.3694,6.3694
3948,0.49030,5.054775186,0.126793697,1.545818168,0.253587393,1.4534,204.50,3000,Twill,61.673,61.673,18.679,0.079659,0.079659,0.52772,0.15983,0.52772,0.15983,5.1499,5.0172,5.0172
3949,0.48498,6.340935020,0.131065690,1.495433317,0.262131381,1.5079,256.80,3000,Twill,75.191,75.191,24.807,0.08558,0.08558,0.5086,0.1678,0.5086,0.1678,7.2457,7.1067,7.1067
3950,0.49545,5.834609605,0.133703738,1.465927602,0.267407476,1.4776,236.20,3000,Twill,67.408,67.408,21.028,0.081089,0.081089,0.52087,0.16248,0.52087,0.16248,5.943,5.8315,5.8315
3951,0.49453,6.117379657,0.140104871,1.398952075,0.280209742,1.4779,247.75,3000,Twill,67.283,67.283,21.025,0.080775,0.080775,0.52232,0.16322,0.52232,0.16322,5.9524,5.8791,5.8791
3952,0.49060,5.280773877,0.127354083,1.539016230,0.254708165,1.4637,213.67,3000,Twill,64.131,64.131,19.626,0.08021,0.08021,0.52442,0.16049,0.52442,0.16049,5.4636,5.3275,5.3275
3953,0.47510,5.396202978,0.152230255,1.287523297,0.304460510,1.4255,218.47,3000,Twill,54.609,54.609,16.345,0.078332,0.078332,0.5407,0.16184,0.5407,0.16184,4.4178,4.3821,4.3821
3954,0.49307,6.601489137,0.148042746,1.323941936,0.296085492,1.4840,267.55,3000,Twill,68.482,68.482,21.654,0.080944,0.080944,0.52246,0.1652,0.52246,0.1652,6.184,6.1709,6.1709
3955,0.49036,6.936523151,0.152785746,1.282842187,0.305571491,1.4893,281.29,3000,Twill,69.554,69.554,22.236,0.081266,0.081266,0.52216,0.16693,0.52216,0.16693,6.3972,6.4311,6.4311
3956,0.48567,5.626848356,0.144456002,1.356814515,0.288912004,1.4478,227.81,3000,Twill,59.96,59.96,18.127,0.078698,0.078698,0.53291,0.16111,0.53291,0.16111,4.988,4.9292,4.9292
3957,0.48327,6.384645231,0.163146521,1.201374070,0.326293042,1.4493,258.81,3000,Twill,59.663,59.663,18.158,0.07771,0.07771,0.53757,0.16361,0.53757,0.16361,5.0291,5.0799,5.0799
3958,0.48263,6.752778305,0.145432658,1.347702802,0.290865315,1.4957,273.71,3000,Twill,71.501,71.501,23.078,0.082642,0.082642,0.51745,0.16701,0.51745,0.16701,6.6719,6.6474,6.6474
3959,0.48577,6.756285007,0.167829906,1.167849071,0.335659812,1.4566,274.05,3000,Twill,61.103,61.103,18.764,0.077624,0.077624,0.53726,0.16499,0.53726,0.16499,5.243,5.3433,5.3433
3960,0.49250,5.196693668,0.127291057,1.539778239,0.254582115,1.4596,210.26,3000,Twill,63.141,63.141,19.238,0.079954,0.079954,0.52579,0.1602,0.52579,0.1602,5.3347,5.2005,5.2005
3961,0.48881,5.842215250,0.135578234,1.445659782,0.271156468,1.4741,236.52,3000,Twill,66.504,66.504,20.65,0.080662,0.080662,0.5225,0.16224,0.5225,0.16224,5.8178,5.7173,5.7173
